title,price,description,link,Image,categorie
PULMOLL EXTRA STRONG FORT PASTILLES SANS SUCRES 45 G,7.900 TND TTC,"

Les bonbons Pulmoll Extra Strong pour la gorge sont sans sucre et édulcorés à l’extrait de stevia. Ils aident à sauver les dents et sont faibles en calories. Les pastilles Pulmoll sont bénéfiques et rafraîchissantes pour la gorge car elles contiennent l’arôme naturel du menthol.
 La teneur en vitamine C de 3 pastilles par jour contribue au fonctionnement normal du système immunitaire.

",https://anais.tn/produit/14804/,https://anais.tn/wp-content/uploads/2021/01/3D-Pulmoll-Extra-Stark-ZF-300dpi-RGB-compressed.jpg,Dentaire
PULMOLL PASTILLES CERISE PASTILLES SANS SUCRES 45GR,7.900 TND TTC,"

Les pulmoll sans sucres cerise vitamine C adoucissent votre gorge.

",https://anais.tn/produit/pulmoll-pastilles-cerise-45gr/,https://anais.tn/wp-content/uploads/2021/01/PM_Cherry_45g_tin_RGB-300-dpi_closed-compressed.jpg,Dentaire
PUMMOLL CITRON PASTILLES SANS SUCRES 45 G,7.900 TND TTC,"

Ces pastilles Pullmoll au citron contiennent également de l’isomalt, édulcorant très pauvre en calorie, à la place du sucre et contribuent ainsi au maintien de la minéralisation des dents.
Elles exercent une action bienfaisante sur la gorge car elles sont composées de menthol qui anesthésie légèrement les zones où il est appliqué. Sa richesse en vitamine C favorise le fonctionnement normal de l’organisme face aux infections

",https://anais.tn/produit/pummoll-citron-pastilles-sans-sucres-45-g/,https://anais.tn/wp-content/uploads/2021/01/PULMOLL-Pastilles-ciron-vitamine-C-sans-sucre-31715_2_1473420225-compressed.jpg,Dentaire
SENSODYNE BROSSE A DENTS SOUPLE,5.980 TND TTC,"

Brosse à dents pour la protection contre le brossage trop vigoureux, Spécialement conçue pour les personnes ayant les dents sensibles.

",https://anais.tn/produit/sensodyne-brosse-a-dents-souple/,https://anais.tn/wp-content/uploads/2020/09/3094901304319_PHOTOSITE_20210114_053212_0-compressed.jpg,Dentaire
SENSODYNE DENTIFRICE MULTI PROTECTION 75ML,16.980 TND TTC,"

Sensodyne Multi protection est un dentifrice quotidien spécialement formulé pour soulager la sensibilité des dents

",https://anais.tn/produit/sensodyne-dentifrice-multi-protection-75ml/,https://anais.tn/wp-content/uploads/2020/10/compressed-sqfi.jpg,Dentaire
SENSODYNE PRO TRAITEMENT SENSIBILITÉ 75ML,13.890 TND TTC,"

Sensodyne pro traitement sensibilité 75 ml est conseillé pour l’hygiène quotidienne bucco-dentaire, sensibilité dentaire au chaud et au froid

",https://anais.tn/produit/sensodyne-pro-traitement-sensibilite-75ml/,https://anais.tn/wp-content/uploads/2020/10/compressed-x889.jpg,Dentaire
SENSODYNE RAPIDE ACTION BLANCHEUR,20.250 TND TTC,"

Le dentifrice Sensodyne Rapide Action procure un soulagement cliniquement prouvé de la sensibilité dentaire en seulement 60 secondes**. 
Sa formule unique agit rapidement en formant une barrière protectrice autour des zones sensibles de vos dents. 
Elle procure un soulagement rapide et une protection renforcée à chaque brossage.
Exclusif pharmacie et parapharmacie

",https://anais.tn/produit/sensodyne-rapide-action-blancheur/,https://anais.tn/wp-content/uploads/2021/08/5054563024558-2-min-1.jpg,Dentaire
SENSODYNE RAPIDE ACTION DENTIFRICE,16.980 TND TTC,"

Dès le premier brossage, Sensodyne Rapide Action renforce la protection contre la douleur issue de la sensibilité dentaire provoquée par le froid, la chaleur, les acides, les sucreries ou encore le toucher.





",https://anais.tn/produit/sensodyne-rapide-action-dentifrice/,https://anais.tn/wp-content/uploads/2020/09/5054563010278-1-compressed.jpg,Dentaire
SENSODYNE SOIN BLANCHEUR DENTIFRICE,13.890 TND TTC,"

Apporte une protection longue durée contre la sensibilité dentaire.    
Aide à restaurer la blancheur naturelle de vos dents.   
Aide à éliminer les taches et à polir la surface des dents pour des dents plus blanches.  
Apporte tous les bénéfices d’un dentifrice standard.

",https://anais.tn/produit/sensodyne-soin-blancheur-dentifrice/,https://anais.tn/wp-content/uploads/2020/09/5054563026392_PHOTOSITE_20210109_045603_0-compressed.jpg,Dentaire
SENSODYNE SOIN COMPLET DENTIFRICE,13.890 TND TTC,"

Soulagement de la sensibilité dentaire.
Protection longue durée contre la sensibilité dentaire.
Protection contre les caries. 
Goût frais ,email renforcé.
 Protection des gencives.
 Protection contre la plaque dentaire.

",https://anais.tn/produit/sensodyne-soin-complet-dentifrice/,https://anais.tn/wp-content/uploads/2020/09/5054563026477_PHOTOSITE_20210109_045442_0-compressed.jpg,Dentaire
